img_path,seq
data/RE_data/img_org/train/twitter_stream_2018_07_23_3_0_2_87.jpg,a yellow and black train sitting on the side of the road
data/RE_data/img_org/train/twitter_stream_2018_07_23_3_0_2_98.jpg,a man is swimming in the water with a bird
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_10.jpg,a man and a woman are walking down the street
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_101.jpg,a group of people standing in a room
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_108.jpg,a man and woman pose for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_11.jpg,a close up of a poster of a <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_111.jpg,a group of people playing a game with a nintendo wii controller
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_113.jpg,a person sitting in a dark room with a laptop
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_117.jpg,a black and white photo of a man and a woman
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_125.jpg,a man is sitting at a table with a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_13.jpg,a black and white photo of a bird flying in the air
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_137.jpg,a man is taking a selfie in a bathroom mirror
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_143.jpg,a woman in a red dress is brushing her hair
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_15.jpg,a woman is looking at her cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_167.jpg,a group of people sitting on a bench in front of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_184.jpg,a woman holding a nintendo wii game controller
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_197.jpg,a man standing on top of a lush green field
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_2.jpg,a green sign that is on a green surface
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_209.jpg,a couple of people standing next to a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_211.jpg,a group of people riding on the back of a horse
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_221.jpg,a man in a red shirt and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_228.jpg,a man in a green tie standing next to a man in a suit
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_230.jpg,a close up of a man wearing a suit and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_31.jpg,a bunch of remote controls lined up on a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_36.jpg,a group of animals that are standing in the water
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_4.jpg,a fighter jet sitting on top of an airplane
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_40.jpg,a young boy wearing a black shirt and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_44.jpg,a car is parked in front of a car
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_47.jpg,a group of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_52.jpg,a page of a magazine with a <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_56.jpg,a close up of a plane on a runway
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_6.jpg,a man in a leather jacket holding a wine glass
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_65.jpg,a picture of a bunch of kites in the sky
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_68.jpg,a girl with a hair dryer on her hair
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_71.jpg,a couple of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_72.jpg,a little boy wearing a hat and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_73.jpg,a young man is looking at the camera
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_74.jpg,a man flying through the air while riding a skateboard
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_90.jpg,a man with a beard is talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_94.jpg,a group of birds sitting on top of a beach
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_97.jpg,two women holding a frisbee with a sign on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_4_0_2_98.jpg,a picture of a group of birds flying in the sky
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_10.jpg,a car is parked on the side of a car
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_101.jpg,a man wearing a hat and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_102.jpg,a group of people sitting on top of a couch
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_107.jpg,a group of people standing around a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_109.jpg,a small dog laying on a bed next to a stuffed animal
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_11.jpg,a black and white photo of a group of people
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_122.jpg,a black and white photo of a man in a suit
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_133.jpg,a large jetliner sitting on top of an airport tarmac
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_136.jpg,a woman and a woman pose for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_14.jpg,a large clock mounted to the side of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_144.jpg,a black and white photo of a cat looking at the camera
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_148.jpg,two men standing next to each other in a room
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_154.jpg,a poster of a sign that reads <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_155.jpg,a close up of a computer screen with a message
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_2.jpg,a man in glasses is talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_24.jpg,a group of people standing around a man holding a wine glass
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_28.jpg,a group of horses standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_30.jpg,a black and white photo of a street sign on a dark street
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_50.jpg,a couple of birds flying over a lush green field
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_52.jpg,a red bird is sitting on a branch of a tree
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_55.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_57.jpg,a picture of a picture of a <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_58.jpg,a group of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_60.jpg,a large building with a clock tower in the middle
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_61.jpg,a close up of a blue and white tennis racket
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_67.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_68.jpg,a sign that says <unk> <unk> <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_70.jpg,a bunch of signs that are on the side of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_79.jpg,a wooden table topped with lots of different vegetables
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_8.jpg,a close up of a blue and white tennis racket
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_80.jpg,a man with a beard and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_81.jpg,a blue and white umbrella sitting in front of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_85.jpg,a woman with her hair in her hair
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_93.jpg,a building with a clock on the top of it
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_98.jpg,a group of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_5_0_2_99.jpg,a poster of a <unk> in the <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_100.jpg,a close up of a person with a laptop
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_102.jpg,a group of people playing soccer on a field
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_106.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_112.jpg,a close up of a black and white background
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_116.jpg,a black and white photo of a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_119.jpg,a picture of a teddy bear on a street sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_123.jpg,a statue of a man in a suit and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_124.jpg,a man in a black shirt is sitting on a toilet
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_128.jpg,a close up of a clock on a wall
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_131.jpg,a man wearing a tie and a shirt
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_134.jpg,a man in a suit and tie sitting in front of a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_135.jpg,a man is looking at the camera
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_136.jpg,a man in a white shirt is talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_139.jpg,a person holding a cell phone in their hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_144.jpg,a man in a suit and tie looking at the camera
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_15.jpg,a man and woman are talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_151.jpg,a group of people posing for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_158.jpg,a close up of a person wearing a suit and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_169.jpg,a woman in a red dress holding a nintendo wii controller
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_17.jpg,a little girl is holding a toothbrush in her mouth
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_185.jpg,a person is flying a kite on a beach
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_188.jpg,a couple of people that are wearing a hat
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_189.jpg,a group of pictures of a group of people
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_192.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_196.jpg,a crowd of people walking down a street
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_20.jpg,a close up of a man with a beard
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_200.jpg,a man holding a red frisbee in his hands
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_215.jpg,a man with a beard and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_218.jpg,a city street with a building on the side of the street
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_22.jpg,a man in a suit and tie looking at the camera
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_223.jpg,a picture of a picture of a man
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_226.jpg,a man standing in front of a microphone in a room
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_229.jpg,a young boy wearing a white shirt and black tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_232.jpg,a bride and groom pose for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_24.jpg,a couple of people that are sitting on a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_25.jpg,a man in a santa hat is sitting in a room
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_28.jpg,a man standing in front of a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_35.jpg,a man holding a clock in front of his face
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_49.jpg,a man is walking down a sidewalk in the dark
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_53.jpg,a man wearing a blue shirt and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_58.jpg,a group of people sitting outside of a restaurant
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_70.jpg,a man in a dark room with a microphone
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_71.jpg,a train station with a train on the tracks
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_77.jpg,two women standing next to each other in a room
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_89.jpg,a man and a woman are eating a hot dog
data/RE_data/img_org/train/twitter_stream_2018_07_23_6_0_2_96.jpg,a picture of a woman holding a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_104.jpg,a woman standing next to a man in a white dress
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_109.jpg,a box of food that is on a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_117.jpg,a close up of a man wearing glasses and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_120.jpg,a man in a black shirt and a black shirt
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_128.jpg,a man and woman on a surfboard in the water
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_129.jpg,a city street at night with lots of lights
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_131.jpg,a woman standing in front of a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_135.jpg,a sign with a bird on top of it
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_136.jpg,a woman in a dress dress sitting on a bench
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_138.jpg,a man standing in front of a podium
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_139.jpg,a group of kids in a body of water with surfboards
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_140.jpg,a group of young people playing a game with a nintendo wii controller
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_150.jpg,a couple of people that are posing for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_16.jpg,a couple of birds are flying in the air
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_162.jpg,a black and white photo of a woman in a suit
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_163.jpg,a man and a woman pose for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_166.jpg,a group of men playing a game of tennis
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_175.jpg,a man wearing glasses and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_176.jpg,a close up of a person wearing a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_182.jpg,a group of people standing around each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_186.jpg,a man wearing sunglasses and a yellow tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_187.jpg,an image of a picture of a cat on the side of a street
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_195.jpg,a close up of a bunch of flowers in a garden
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_202.jpg,a poster of a book with a person on a surfboard
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_204.jpg,a group of men in uniform standing in front of a cake
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_206.jpg,a sign on the side of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_207.jpg,a man playing a game of tennis on a tennis court
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_209.jpg,a picture of a man with a mustache
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_22.jpg,a close up of a pair of scissors on a plate
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_25.jpg,a man standing on top of a snow covered ski slope
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_29.jpg,a little girl is holding a toothbrush in her mouth
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_30.jpg,a woman is holding an umbrella in the air
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_4.jpg,a collage of pictures of a soccer game
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_43.jpg,a black and white photo of a black and white clock
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_44.jpg,a picture of a man and a woman
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_48.jpg,a man holding a tennis racquet on top of a tennis court
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_49.jpg,a man in a blue shirt is looking at the camera
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_58.jpg,a page of a book in a page
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_6.jpg,a man is holding a surfboard in the water
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_60.jpg,a picture of a woman with a hat
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_70.jpg,a man is sitting on the floor with a guitar
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_87.jpg,a blue sign that says <unk> <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_89.jpg,a man wearing a hat and holding a surfboard
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_91.jpg,a man standing next to a dog in a living room
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_93.jpg,a poster of a <unk> with a clock
data/RE_data/img_org/train/twitter_stream_2018_07_23_7_0_2_95.jpg,a sign that is sitting on the ground
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_109.jpg,a woman holding a cell phone in her hands
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_11.jpg,a poster of the <unk> of a book
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_113.jpg,a picture of a book with a sign on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_114.jpg,a man standing on a bridge with a clock tower in the background
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_118.jpg,a man standing on a street in the rain
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_119.jpg,a very tall clock tower towering over a city
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_12.jpg,a man wearing a suit and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_125.jpg,a woman in a red outfit holding a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_127.jpg,a close up of a flower in a purple flower
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_132.jpg,a woman is holding a baby in her hands
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_134.jpg,a man in a yellow shirt holding a baseball bat
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_135.jpg,a woman in a blue shirt and a black shirt
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_136.jpg,a man in a hat sitting at a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_142.jpg,a black and white photo of a man and woman
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_147.jpg,a woman in a blue dress playing tennis
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_148.jpg,a view of a river with a bridge in the background
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_150.jpg,a collage of photos with a woman wearing a mask
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_161.jpg,a woman is looking at her cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_163.jpg,a man and a woman sitting in front of a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_165.jpg,a man in a blue shirt is looking at the camera
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_167.jpg,a group of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_183.jpg,a couple of people that are wearing a suit and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_186.jpg,a group of people on a field flying kites
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_187.jpg,a pair of orange scissors sitting on top of a box
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_192.jpg,a pink box is sitting on a pink wall
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_197.jpg,a close up of a person wearing a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_198.jpg,a group of vases that are on display
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_206.jpg,a close up of a sign with writing on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_208.jpg,a group of people sitting on a couch
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_210.jpg,a black and yellow striped striped tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_22.jpg,a group of pictures of a woman with a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_24.jpg,a view of a mountain with a mountain in the background
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_27.jpg,a young boy holding a toothbrush in his hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_40.jpg,a black and white photo of a black background
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_41.jpg,a woman is holding a surfboard in her hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_44.jpg,a christmas tree is lit up at night
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_58.jpg,a woman in a blue dress playing tennis
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_59.jpg,a statue of a baseball player holding a bat
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_61.jpg,a girl in a pink dress is holding a remote control
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_63.jpg,a green plant is growing in the dirt
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_64.jpg,a man is holding a baseball bat in his hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_66.jpg,a view of a town with many trees and buildings
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_67.jpg,a group of people riding bikes down a street
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_72.jpg,a sign that says <unk> <unk> <unk> <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_73.jpg,a woman is standing in front of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_8.jpg,a poster of the <unk> of a <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_81.jpg,a woman in a red jacket is holding a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_82.jpg,a page of a book in a page
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_87.jpg,a group of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_93.jpg,a large teddy bear sitting on top of a sculpture
data/RE_data/img_org/train/twitter_stream_2018_07_23_8_0_2_99.jpg,a black and white photo of a sign that says <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_101.jpg,a couple of people that are standing together
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_105.jpg,a man in a suit and tie is standing in front of a crowd
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_109.jpg,a group of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_110.jpg,a car parked in front of a house
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_114.jpg,a black and white photo of a man holding a tennis racquet
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_116.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_125.jpg,a group of people sitting at a table in a restaurant
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_128.jpg,a man riding a skateboard down the side of a ramp
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_129.jpg,a large statue of a man on a clock tower
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_131.jpg,two pictures of a woman in a suit and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_133.jpg,a couple of people that are sitting on a couch
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_138.jpg,a close up of a vase with flowers in it
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_141.jpg,a person wearing a hat and holding a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_142.jpg,a picture of a man with a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_147.jpg,a couple of people sitting at a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_149.jpg,a man standing on a tennis court holding a racquet
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_152.jpg,a man with a beard and glasses is talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_156.jpg,a cat sitting on a pair of shoes
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_159.jpg,a white and blue bus parked in a lot
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_162.jpg,a man in a hat and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_163.jpg,a page of a picture of a book with a <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_164.jpg,a cake that has a picture of a cat on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_169.jpg,a group of young men kicking a soccer ball around a field
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_176.jpg,a couple of people sitting on a bench
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_179.jpg,a couple of people sitting at a table with a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_180.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_184.jpg,a picture of a man holding a piece of paper
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_188.jpg,a woman in a white dress sitting on a bed
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_189.jpg,a black and white photo of a parking meter
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_191.jpg,a man sitting in front of a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_192.jpg,a picture of a picture of a man on a skateboard
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_197.jpg,a close up of a tooth brush in a holder
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_198.jpg,a woman is sitting in the back of a red car
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_199.jpg,a woman wearing a green shirt and green tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_201.jpg,a group of red and blue trains on display
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_203.jpg,a man wearing a catchers mitt on top of a field
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_204.jpg,a woman in a dress sitting on a bed
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_208.jpg,a building with a clock on the side of it
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_212.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_9_0_2_215.jpg,a man holding a donut in his hand
