img_path,seq
data/NER_data/twitter2015_images/41188.jpg,a young girl is wearing a pink tie
data/NER_data/twitter2015_images/41189.jpg,a man wearing a hat and holding a baseball bat
data/NER_data/twitter2015_images/41202.jpg,a close up of a person holding a cell phone
data/NER_data/twitter2015_images/412038.jpg,a person in a white shirt is holding a white object
data/NER_data/twitter2015_images/412324.jpg,a black and white image of a man in a dark background
data/NER_data/twitter2015_images/412442.jpg,a close up of a person in a purple shirt
data/NER_data/twitter2015_images/412544.jpg,a close up of a pair of scissors
data/NER_data/twitter2015_images/412548.jpg,a close up of a boat in the water
data/NER_data/twitter2015_images/412568.jpg,a large body of water with a large body of water
data/NER_data/twitter2015_images/412946.jpg,a little boy that is laying down on a bed
data/NER_data/twitter2015_images/413253.jpg,a view of a city street with traffic lights and street lights
data/NER_data/twitter2015_images/413429.jpg,a close up of a car on a wet street
data/NER_data/twitter2015_images/413926.jpg,a person in a bathing suit in a bathing suit
data/NER_data/twitter2015_images/413953.jpg,a person in the air on a pair of skis
data/NER_data/twitter2015_images/413990.jpg,a large body of water with a boat on it
data/NER_data/twitter2015_images/414035.jpg,a group of people walking down a street
data/NER_data/twitter2015_images/414117.jpg,a man in a red shirt standing next to a cup of coffee
data/NER_data/twitter2015_images/414251.jpg,a view of a city with a city skyline in the background
data/NER_data/twitter2015_images/414281.jpg,a picture of a sign on the side of a building
data/NER_data/twitter2015_images/414312.jpg,a small yellow car parked in a parking lot
data/NER_data/twitter2015_images/41437.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/414371.jpg,a group of birds sitting on top of a wooden bench
data/NER_data/twitter2015_images/414386.jpg,a large building with a clock on it
data/NER_data/twitter2015_images/414467.jpg,a couple of people sitting on top of a surfboard in the water
data/NER_data/twitter2015_images/414498.jpg,a picture of a sign on a wall
data/NER_data/twitter2015_images/414512.jpg,a woman in a yellow dress standing next to a statue
data/NER_data/twitter2015_images/414515.jpg,a machine that is sitting on the ground
data/NER_data/twitter2015_images/414594.jpg,a picture of a man standing in front of a fire hydrant
data/NER_data/twitter2015_images/414619.jpg,a plate of food with meat and vegetables on it
data/NER_data/twitter2015_images/414664.jpg,a garden with a bench and a tree
data/NER_data/twitter2015_images/414667.jpg,a woman with a hat on holding a flower
data/NER_data/twitter2015_images/414697.jpg,a large building with a lot of lights on it
data/NER_data/twitter2015_images/414719.jpg,a street sign with a building in the background
data/NER_data/twitter2015_images/414742.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/414841.jpg,a red fire hydrant sitting in the middle of a street
data/NER_data/twitter2015_images/414892.jpg,a bunch of flowers that are in the water
data/NER_data/twitter2015_images/41495.jpg,a picture of a sign that reads <unk>
data/NER_data/twitter2015_images/414982.jpg,a woman in a red dress standing in front of a table
data/NER_data/twitter2015_images/414991.jpg,a couple of people that are standing in the grass
data/NER_data/twitter2015_images/415155.jpg,a red and white boat floating on top of a body of water
data/NER_data/twitter2015_images/415202.jpg,a couple of people standing next to each other
data/NER_data/twitter2015_images/415316.jpg,a herd of sheep grazing on a lush green field
data/NER_data/twitter2015_images/415398.jpg,a close up of a cake on a table
data/NER_data/twitter2015_images/41554.jpg,a group of birds sitting on the ground
data/NER_data/twitter2015_images/415551.jpg,a close up of a street sign on a pole
data/NER_data/twitter2015_images/415558.jpg,a view of a bridge over a body of water
data/NER_data/twitter2015_images/415582.jpg,a man sitting on top of a car
data/NER_data/twitter2015_images/415829.jpg,a woman is looking at a parking meter
data/NER_data/twitter2015_images/41592.jpg,a close up of a bird flying in the sky
data/NER_data/twitter2015_images/415961.jpg,a close up of a tree with a sky background
data/NER_data/twitter2015_images/416021.jpg,a black and white photo of a person with a cell phone
data/NER_data/twitter2015_images/416124.jpg,a close up of a person holding a book
data/NER_data/twitter2015_images/416171.jpg,a close up of a tree in the dark
data/NER_data/twitter2015_images/416197.jpg,a woman standing next to a fire hydrant on a city street
data/NER_data/twitter2015_images/41632.jpg,a poster of a magazine with two men on the side
data/NER_data/twitter2015_images/416529.jpg,a collage of photos with a pair of scissors
data/NER_data/twitter2015_images/416646.jpg,a tree in a field with a tree in the background
data/NER_data/twitter2015_images/41668.jpg,a man is holding a frisbee in his hand
data/NER_data/twitter2015_images/416790.jpg,a poster of a <unk> with a bird on it
data/NER_data/twitter2015_images/416823.jpg,a car is parked in a field near some trees
data/NER_data/twitter2015_images/416889.jpg,a sign that is on the side of a building
data/NER_data/twitter2015_images/416896.jpg,a couple of people that are standing in the grass
data/NER_data/twitter2015_images/416901.jpg,a sign that says <unk> <unk> <unk>
data/NER_data/twitter2015_images/41691.jpg,a man holding a tennis racquet on a tennis court
data/NER_data/twitter2015_images/416997.jpg,a sign that is on the side of a building
data/NER_data/twitter2015_images/417068.jpg,a man is standing outside of a building
data/NER_data/twitter2015_images/417143.jpg,a woman holding a pink umbrella in the rain
data/NER_data/twitter2015_images/417233.jpg,a street sign on the side of a road
data/NER_data/twitter2015_images/41724.jpg,a poster of a man in a red tie
data/NER_data/twitter2015_images/41732.jpg,a man is holding a cell phone in his hand
data/NER_data/twitter2015_images/417429.jpg,a man with a beard is sitting on a couch
data/NER_data/twitter2015_images/417446.jpg,a group of people standing in front of a building
data/NER_data/twitter2015_images/41752.jpg,a close up of a cat in a field
data/NER_data/twitter2015_images/41754.jpg,a close up of a stuffed animal on a snow covered ground
data/NER_data/twitter2015_images/417554.jpg,a sign that says <unk> <unk> <unk> on it
data/NER_data/twitter2015_images/417617.jpg,a man with a tie on standing in front of a mirror
data/NER_data/twitter2015_images/417727.jpg,a woman sitting on a bench in front of a window
data/NER_data/twitter2015_images/417736.jpg,a car parked on the side of a road
data/NER_data/twitter2015_images/417749.jpg,a brick building with a sign on the side of it
data/NER_data/twitter2015_images/417839.jpg,a group of people standing in front of a building
data/NER_data/twitter2015_images/417942.jpg,a man standing next to a bed in a room
data/NER_data/twitter2015_images/417974.jpg,a woman in a white dress is talking on a cell phone
data/NER_data/twitter2015_images/417986.jpg,a woman is sitting in front of a mirror
data/NER_data/twitter2015_images/418018.jpg,a group of people sitting on a couch in a room
data/NER_data/twitter2015_images/418041.jpg,a car is parked in a parking lot
data/NER_data/twitter2015_images/418057.jpg,a brown horse standing on top of a grass covered field
data/NER_data/twitter2015_images/418080.jpg,a close up of a person wearing a suit and tie
data/NER_data/twitter2015_images/418195.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/418200.jpg,a street sign on the side of a road
data/NER_data/twitter2015_images/418306.jpg,a blurry picture of a person in a car
data/NER_data/twitter2015_images/418314.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/418335.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/418340.jpg,a man wearing a tie with his hands in his pockets
data/NER_data/twitter2015_images/418364.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/41840.jpg,a picture of a woman holding a cell phone
data/NER_data/twitter2015_images/418409.jpg,a group of people sitting in a room
data/NER_data/twitter2015_images/418457.jpg,a close up of a person holding a bird
data/NER_data/twitter2015_images/418463.jpg,a brick building with a sign on the side
data/NER_data/twitter2015_images/418474.jpg,a close up of a street sign with trees in the background
data/NER_data/twitter2015_images/41862.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/41871.jpg,a picture of a picture of a <unk>
data/NER_data/twitter2015_images/41879.jpg,a man in a white shirt is holding a cell phone
data/NER_data/twitter2015_images/41881.jpg,a couple of people that are standing in front of a building
data/NER_data/twitter2015_images/41892.jpg,a group of people standing around a living room
data/NER_data/twitter2015_images/41893.jpg,a couple of people walking down a street
data/NER_data/twitter2015_images/41899.jpg,a couple of people standing next to each other
data/NER_data/twitter2015_images/41900.jpg,a man and a woman are standing in a yard
data/NER_data/twitter2015_images/41901.jpg,a bunch of flowers that are sitting in the grass
data/NER_data/twitter2015_images/41905.jpg,a close up of a chain link fence next to a fence
data/NER_data/twitter2015_images/41919.jpg,a car parked in front of a house
data/NER_data/twitter2015_images/41926.jpg,a person standing in the snow near a plane
data/NER_data/twitter2015_images/41929.jpg,a close up of a black and white photo
data/NER_data/twitter2015_images/41939.jpg,a poster of a book with a <unk>
data/NER_data/twitter2015_images/419392.jpg,a picture of a group of birds flying in the air
data/NER_data/twitter2015_images/419401.jpg,a woman is looking at her cell phone
data/NER_data/twitter2015_images/41945.jpg,a vase filled with flowers sitting on top of a counter
data/NER_data/twitter2015_images/41947.jpg,a man with a tie is standing in front of a mirror
data/NER_data/twitter2015_images/419472.jpg,a man sitting on a ledge looking at his phone
data/NER_data/twitter2015_images/419474.jpg,a poster of the <unk> of a <unk>
data/NER_data/twitter2015_images/419672.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/41977.jpg,a couple of people are standing in front of a building
data/NER_data/twitter2015_images/419772.jpg,a sign that says <unk> <unk> <unk>
data/NER_data/twitter2015_images/41992.jpg,a close up of a person wearing a suit and tie
data/NER_data/twitter2015_images/41995.jpg,a close up of a man wearing a suit and tie
data/NER_data/twitter2015_images/41997.jpg,a man in a suit standing in front of a television
data/NER_data/twitter2015_images/42011.jpg,a close up of a man wearing a suit and tie
data/NER_data/twitter2015_images/42018.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/42019.jpg,a close up of a lot of birds on the ground
data/NER_data/twitter2015_images/42037.jpg,a man and woman standing next to each other
data/NER_data/twitter2015_images/42041.jpg,a man is looking out of a window
data/NER_data/twitter2015_images/420534.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/420570.jpg,a couple of people on a raft in a river
data/NER_data/twitter2015_images/420582.jpg,a picture of a person walking on a street
data/NER_data/twitter2015_images/420655.jpg,a close up of a bird flying over a body of water
data/NER_data/twitter2015_images/42068.jpg,a black and white photo of a street sign
data/NER_data/twitter2015_images/420695.jpg,a green apple is sitting on a counter
data/NER_data/twitter2015_images/420735.jpg,a man standing on a street holding a sign
data/NER_data/twitter2015_images/420755.jpg,a car parked on the side of the street
data/NER_data/twitter2015_images/42083.jpg,a man in a green shirt is looking at the camera
data/NER_data/twitter2015_images/42084.jpg,a picture of a sign that reads <unk> <unk>
data/NER_data/twitter2015_images/420859.jpg,a woman holding a sign with a sign on it
data/NER_data/twitter2015_images/42087.jpg,a man in a white shirt is looking at the camera
data/NER_data/twitter2015_images/420889.jpg,there is a sign on the side of the road
data/NER_data/twitter2015_images/42094.jpg,a picture of a person on a cell phone
data/NER_data/twitter2015_images/420983.jpg,a picture of a blurry image of a person on a skateboard
data/NER_data/twitter2015_images/420999.jpg,a car is parked on the side of a street
data/NER_data/twitter2015_images/421004.jpg,a close up of a sign that says <unk>
data/NER_data/twitter2015_images/42101.jpg,a person sitting on a bed in a room
data/NER_data/twitter2015_images/421049.jpg,a man and a woman pose for a picture
data/NER_data/twitter2015_images/42107.jpg,a man in a suit and tie sitting in front of a mirror
data/NER_data/twitter2015_images/42108.jpg,a close up of a person wearing a suit and tie
data/NER_data/twitter2015_images/421086.jpg,a group of people walking down a street
data/NER_data/twitter2015_images/42119.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/42121.jpg,a picture of a person on a street
data/NER_data/twitter2015_images/421219.jpg,a car is parked in front of a building
data/NER_data/twitter2015_images/421295.jpg,a traffic light hanging over a street
data/NER_data/twitter2015_images/421370.jpg,a herd of sheep standing on top of a dry grass field
data/NER_data/twitter2015_images/421386.jpg,a parking lot with cars and a bus on it
data/NER_data/twitter2015_images/421413.jpg,a sunset over a body of water at sunset
data/NER_data/twitter2015_images/421507.jpg,the sun is setting on a cloudy day
data/NER_data/twitter2015_images/421612.jpg,a girl in a green shirt is talking on a cell phone
data/NER_data/twitter2015_images/421656.jpg,a close up of a animal in a field
data/NER_data/twitter2015_images/421788.jpg,a man is sleeping with his head on a pillow
data/NER_data/twitter2015_images/421933.jpg,a boy is sitting in a pool of water
data/NER_data/twitter2015_images/421946.jpg,a man with a beard is holding a pair of shoes
data/NER_data/twitter2015_images/421956.jpg,a view of a city street with cars and buildings in the background
data/NER_data/twitter2015_images/421972.jpg,a view of a tree with a sky background
data/NER_data/twitter2015_images/422007.jpg,a group of young women standing next to each other
data/NER_data/twitter2015_images/422029.jpg,a close up of a person wearing a hat and tie
data/NER_data/twitter2015_images/422153.jpg,a black and white photo of a street
data/NER_data/twitter2015_images/422197.jpg,a pile of luggage sitting on the side of a road
data/NER_data/twitter2015_images/422271.jpg,a picture of a man with a beard
data/NER_data/twitter2015_images/422288.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/422290.jpg,a woman in a red sweater and a red tie
data/NER_data/twitter2015_images/422360.jpg,a view of a flooded street with trees and buildings in the background
data/NER_data/twitter2015_images/422445.jpg,a black and white photo of a cat
data/NER_data/twitter2015_images/422513.jpg,there is a sign that says <unk> <unk>
data/NER_data/twitter2015_images/422692.jpg,a man standing next to a woman in a suit
data/NER_data/twitter2015_images/422766.jpg,a close up of a plate of food on a counter
data/NER_data/twitter2015_images/422944.jpg,a group of women standing next to each other
data/NER_data/twitter2015_images/422967.jpg,a close up of a sign on a wall
data/NER_data/twitter2015_images/423017.jpg,a man in a red and black outfit on skis
data/NER_data/twitter2015_images/423068.jpg,an empty street with a building in the background
data/NER_data/twitter2015_images/423085.jpg,a group of people standing in a room
data/NER_data/twitter2015_images/423135.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/423153.jpg,a man standing next to a pile of luggage
data/NER_data/twitter2015_images/423227.jpg,a man and a woman pose for a picture
data/NER_data/twitter2015_images/423298.jpg,a man and woman standing under a blue umbrella
data/NER_data/twitter2015_images/423330.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/423352.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/423411.jpg,a man with a tie sitting in a chair
data/NER_data/twitter2015_images/423460.jpg,the sun is shining down on a street
data/NER_data/twitter2015_images/423523.jpg,a close up of a flower in a vase
data/NER_data/twitter2015_images/423546.jpg,a view of a mountain in a cloudy sky
data/NER_data/twitter2015_images/423588.jpg,a picture of a picture of a <unk>
data/NER_data/twitter2015_images/423603.jpg,a truck parked on the side of a road
data/NER_data/twitter2015_images/423623.jpg,a pink building that has a clock on it
data/NER_data/twitter2015_images/423667.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2015_images/423795.jpg,a man in a suit and tie sitting on a bench
data/NER_data/twitter2015_images/423797.jpg,a black and white bird is sitting on a power line
data/NER_data/twitter2015_images/423832.jpg,a picture of a man standing in a window
data/NER_data/twitter2015_images/423834.jpg,a group of people standing next to each other on a dirt field
data/NER_data/twitter2015_images/423843.jpg,a group of people standing around a wooden bench
data/NER_data/twitter2015_images/424186.jpg,a car is parked on the side of the road
data/NER_data/twitter2015_images/424297.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2015_images/424317.jpg,a close up of a sign with a message on it
data/NER_data/twitter2015_images/424388.jpg,a person standing in front of a building
data/NER_data/twitter2015_images/424486.jpg,a close up of a cat looking out a window
data/NER_data/twitter2015_images/424585.jpg,a close up of a page of a page
data/NER_data/twitter2015_images/424629.jpg,a black and white photo of a sign
data/NER_data/twitter2015_images/424904.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/425019.jpg,a close up of a blue sky with a blue sky
data/NER_data/twitter2015_images/425282.jpg,a train station with a train on the tracks
data/NER_data/twitter2015_images/425427.jpg,a man is standing in front of a mirror
data/NER_data/twitter2015_images/425665.jpg,a group of people sitting on a couch in front of a window
data/NER_data/twitter2015_images/425740.jpg,a group of people sitting on top of a grass covered beach
data/NER_data/twitter2015_images/425746.jpg,a close up of a snow covered field
data/NER_data/twitter2015_images/425873.jpg,a sign that is on the side of a building
data/NER_data/twitter2015_images/426119.jpg,there is a clock that is on the side of a building
data/NER_data/twitter2015_images/426427.jpg,a man standing next to a pile of luggage
data/NER_data/twitter2015_images/426428.jpg,a group of people standing around a park
data/NER_data/twitter2015_images/426598.jpg,a sign that is on the side of a road
data/NER_data/twitter2015_images/426820.jpg,a close up of a sign on a building
data/NER_data/twitter2015_images/426989.jpg,a close up of a person on a toilet
data/NER_data/twitter2015_images/427.jpg,a picture of a street sign on a street
data/NER_data/twitter2015_images/427591.jpg,a picture of a person on a skateboard
data/NER_data/twitter2015_images/427762.jpg,a man wearing a sweater and tie
data/NER_data/twitter2015_images/42777.jpg,a collage of photos with a clock
data/NER_data/twitter2015_images/427912.jpg,a close up of a towel on a towel
data/NER_data/twitter2015_images/42795.jpg,a box with a blanket on top of it
data/NER_data/twitter2015_images/428273.jpg,a couple of people standing next to each other
data/NER_data/twitter2015_images/428281.jpg,a picture of a sign that says <unk>
data/NER_data/twitter2015_images/429184.jpg,a close up of a sign on a wall
data/NER_data/twitter2015_images/429615.jpg,a red fire hydrant on the side of a road
data/NER_data/twitter2015_images/429716.jpg,a large group of people standing around a christmas tree
data/NER_data/twitter2015_images/429743.jpg,a woman holding a cell phone in her hand
data/NER_data/twitter2015_images/429845.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/430626.jpg,there is a sign that is on the wall
data/NER_data/twitter2015_images/430671.jpg,a bird sitting on top of a wooden table
data/NER_data/twitter2015_images/430677.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2015_images/430682.jpg,a close up of a person with a baseball bat
data/NER_data/twitter2015_images/430697.jpg,a close up of a person holding a sign
data/NER_data/twitter2015_images/430766.jpg,a black and white photo of an old train
data/NER_data/twitter2015_images/440133.jpg,a sign that says <unk> <unk> <unk> on it
data/NER_data/twitter2015_images/440193.jpg,a picture of a sign that says <unk>
data/NER_data/twitter2015_images/440385.jpg,a person in a car with a backpack
data/NER_data/twitter2015_images/440398.jpg,a man with a hat on holding a skateboard
data/NER_data/twitter2015_images/440621.jpg,a close up of a clock on a wall
data/NER_data/twitter2015_images/440657.jpg,a close up of a pink sign on a pink wall
data/NER_data/twitter2015_images/440953.jpg,a living room with a couch and a table
data/NER_data/twitter2015_images/440964.jpg,a city street with lights lit up at night
data/NER_data/twitter2015_images/441.jpg,a person holding a cell phone in their hand
data/NER_data/twitter2015_images/441031.jpg,a group of people sitting on a bench
data/NER_data/twitter2015_images/441032.jpg,a group of people sitting on a couch watching television
data/NER_data/twitter2015_images/441093.jpg,a group of people sitting in a room
data/NER_data/twitter2015_images/441180.jpg,a view of a forest with a tree in the background
data/NER_data/twitter2015_images/441238.jpg,a black and white photo of a sign
data/NER_data/twitter2015_images/441548.jpg,a couple of people that are sitting on a couch
data/NER_data/twitter2015_images/441989.jpg,a woman holding a cell phone in her hand
data/NER_data/twitter2015_images/442052.jpg,a couple of people that are wearing a tie
data/NER_data/twitter2015_images/442115.jpg,a man in a red shirt is looking at something
data/NER_data/twitter2015_images/442194.jpg,a couple of men standing next to a train
data/NER_data/twitter2015_images/442195.jpg,a group of young people playing a game of basketball
data/NER_data/twitter2015_images/442200.jpg,there is a red stop sign in the middle of a forest
data/NER_data/twitter2015_images/442581.jpg,a group of people sitting on a bench
data/NER_data/twitter2015_images/442592.jpg,a man standing on a skateboard in front of a crowd
data/NER_data/twitter2015_images/442706.jpg,a couple of people that are standing on a street
data/NER_data/twitter2015_images/442750.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/444038.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/444133.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/444185.jpg,a close up of a person with a tie on
data/NER_data/twitter2015_images/444189.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/444200.jpg,a black and white photo of a man with a tie
data/NER_data/twitter2015_images/444201.jpg,a man in a blue shirt is holding a pair of scissors
data/NER_data/twitter2015_images/444267.jpg,a blurry image of a person on a skateboard
data/NER_data/twitter2015_images/444308.jpg,a stuffed animal is sitting in front of a fire hydrant
data/NER_data/twitter2015_images/444943.jpg,a man holding a cell phone in his hand
data/NER_data/twitter2015_images/445285.jpg,a person is standing on a surfboard in the water
data/NER_data/twitter2015_images/445380.jpg,a bird that is standing on a ledge
data/NER_data/twitter2015_images/445423.jpg,a man wearing a hat and a tie
data/NER_data/twitter2015_images/445496.jpg,a man riding a wave on top of a surfboard
data/NER_data/twitter2015_images/445590.jpg,a couple of women standing next to each other
data/NER_data/twitter2015_images/445745.jpg,a wooden table topped with lots of fruit
data/NER_data/twitter2015_images/445874.jpg,a group of people standing in front of a building with a dog
data/NER_data/twitter2015_images/446463.jpg,a man is riding a bike in the dirt
data/NER_data/twitter2015_images/446509.jpg,a group of people standing in a dirt field
data/NER_data/twitter2015_images/447186.jpg,a man holding a tennis racket in his hand
data/NER_data/twitter2015_images/447436.jpg,a man is standing in front of a mirror
data/NER_data/twitter2015_images/44773.jpg,a man is holding a baseball bat in his hand
data/NER_data/twitter2015_images/447905.jpg,a close up of a person in a forest
data/NER_data/twitter2015_images/448024.jpg,a black and white sign that says <unk> <unk>
data/NER_data/twitter2015_images/448695.jpg,a couple of people standing around a table
data/NER_data/twitter2015_images/449792.jpg,a stuffed animal is sitting on a blanket
data/NER_data/twitter2015_images/450022.jpg,a cat sitting on a tiled floor next to a window
data/NER_data/twitter2015_images/450170.jpg,a view of a snow covered mountain in the distance
data/NER_data/twitter2015_images/450274.jpg,a man wearing a tie standing in front of a building
data/NER_data/twitter2015_images/450320.jpg,a couple of people that are sitting in a room
data/NER_data/twitter2015_images/451175.jpg,a close up of a street sign with a bird in the background
data/NER_data/twitter2015_images/451560.jpg,a blurry image of a person on a bench
data/NER_data/twitter2015_images/451614.jpg,a man is sitting on a bench in front of a building
data/NER_data/twitter2015_images/452547.jpg,a blurry picture of a man standing in front of a fire hydrant
data/NER_data/twitter2015_images/45289.jpg,a picture of a person on a surfboard
data/NER_data/twitter2015_images/453913.jpg,a red bench sitting in front of a pink wall
data/NER_data/twitter2015_images/45399.jpg,a man with a beard and a tie
data/NER_data/twitter2015_images/45400.jpg,a close up of a bird in a mirror
data/NER_data/twitter2015_images/45403.jpg,a person with a camera in a room
data/NER_data/twitter2015_images/454067.jpg,a man is holding a stuffed animal in his hand
data/NER_data/twitter2015_images/454134.jpg,a black and white photo of a woman and a man
data/NER_data/twitter2015_images/45438.jpg,a sign that is on the side of a building
data/NER_data/twitter2015_images/454478.jpg,a close up of a clock on a wall
data/NER_data/twitter2015_images/454568.jpg,a man in a black shirt and red tie
data/NER_data/twitter2015_images/45467.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2015_images/45500.jpg,a man in a white shirt is sitting in a chair
data/NER_data/twitter2015_images/45554.jpg,a man in a suit and tie standing in a room
data/NER_data/twitter2015_images/455550.jpg,a blue and white toothbrush is sitting on a table
data/NER_data/twitter2015_images/45559.jpg,a man is sitting on a bench with a camera
data/NER_data/twitter2015_images/45560.jpg,a large building with a clock tower at night
data/NER_data/twitter2015_images/45561.jpg,a man is holding a teddy bear on a sidewalk
data/NER_data/twitter2015_images/45565.jpg,a man riding on a motorcycle with a helmet on
data/NER_data/twitter2015_images/456019.jpg,a close up of a person with a hat on
data/NER_data/twitter2015_images/456040.jpg,a glass of beer sitting on top of a table
data/NER_data/twitter2015_images/45605.jpg,a close up of a person wearing a suit and tie
data/NER_data/twitter2015_images/456077.jpg,a man in a red shirt sitting in front of a television
data/NER_data/twitter2015_images/456322.jpg,a poster of a magazine with a bunch of <unk>
data/NER_data/twitter2015_images/45650.jpg,a close up of a person holding a baseball bat
data/NER_data/twitter2015_images/45651.jpg,a woman in a pink dress is holding a pink tie
data/NER_data/twitter2015_images/45690.jpg,a white truck parked in a parking lot
data/NER_data/twitter2015_images/45691.jpg,a persons hand holding a pair of scissors
data/NER_data/twitter2015_images/45694.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/456985.jpg,a man holding a pair of scissors in his hand
data/NER_data/twitter2015_images/457.jpg,a woman in a red dress is standing in front of a mirror
data/NER_data/twitter2015_images/457094.jpg,a picture of a person holding a kite
data/NER_data/twitter2015_images/45718.jpg,a close up of a person with a cell phone
data/NER_data/twitter2015_images/457211.jpg,a sign on the side of the road
data/NER_data/twitter2015_images/45722.jpg,a man with a beard and a tie
data/NER_data/twitter2015_images/45735.jpg,a large building with a large clock tower in the background
data/NER_data/twitter2015_images/45757.jpg,a large building with a large clock tower in the background
data/NER_data/twitter2015_images/45759.jpg,a picture of a cat in a window
data/NER_data/twitter2015_images/45771.jpg,a close up of a red and white fire hydrant
data/NER_data/twitter2015_images/45778.jpg,a woman sitting on a couch with a cell phone
data/NER_data/twitter2015_images/458004.jpg,a man riding a surfboard on top of a body of water
data/NER_data/twitter2015_images/45806.jpg,a man standing on a lush green field holding a baseball glove
data/NER_data/twitter2015_images/458119.jpg,a picture of a man holding a tennis racket
data/NER_data/twitter2015_images/45825.jpg,a man in a black shirt and a black tie
data/NER_data/twitter2015_images/45826.jpg,a group of people sitting on a boat in the water
data/NER_data/twitter2015_images/458408.jpg,a clock on a wall with a picture on it
data/NER_data/twitter2015_images/458478.jpg,a person holding a toothbrush in their mouth
data/NER_data/twitter2015_images/45849.jpg,a cake that is on a table in a room
data/NER_data/twitter2015_images/45850.jpg,a close up of a person wearing a helmet
data/NER_data/twitter2015_images/45851.jpg,a man wearing a tie and glasses
data/NER_data/twitter2015_images/45852.jpg,a man standing in front of a table with a microphone
data/NER_data/twitter2015_images/45855.jpg,a man is holding a tennis racket in his hand
data/NER_data/twitter2015_images/458635.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/458804.jpg,a man is sitting in front of a table
data/NER_data/twitter2015_images/458818.jpg,a black and white photo of a woman in a black dress
data/NER_data/twitter2015_images/458822.jpg,two pictures of a woman and a man
data/NER_data/twitter2015_images/458828.jpg,a black and white photo of a man wearing a tie
data/NER_data/twitter2015_images/458861.jpg,a close up of a mans head on a wall
data/NER_data/twitter2015_images/458987.jpg,a woman wearing sunglasses and a hat sitting on a bench
data/NER_data/twitter2015_images/459003.jpg,a couple of people standing next to each other
data/NER_data/twitter2015_images/459004.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/459056.jpg,a man and woman sitting in front of a christmas tree
data/NER_data/twitter2015_images/45911.jpg,a crowd of people standing around a street
data/NER_data/twitter2015_images/459221.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/459275.jpg,a close up of a red vase on a table
data/NER_data/twitter2015_images/459278.jpg,a man and a woman sitting on a stone wall
data/NER_data/twitter2015_images/459330.jpg,a close up of a person holding a pair of scissors
data/NER_data/twitter2015_images/459376.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2015_images/45944.jpg,a man with a beard and a red tie
data/NER_data/twitter2015_images/459632.jpg,a woman in a pink dress is holding a pink tie
data/NER_data/twitter2015_images/45966.jpg,a close up of a metal pan on a black surface
data/NER_data/twitter2015_images/459783.jpg,a group of women standing on a basketball court
data/NER_data/twitter2015_images/459814.jpg,a group of people posing for a picture
data/NER_data/twitter2015_images/46010.jpg,a pile of luggage sitting on top of a building
data/NER_data/twitter2015_images/46035.jpg,a group of people sitting on a bench
data/NER_data/twitter2015_images/46036.jpg,a building with a sign on the side of it
data/NER_data/twitter2015_images/46037.jpg,a house with a tree in front of it
data/NER_data/twitter2015_images/46038.jpg,a sign that is on the side of a field
data/NER_data/twitter2015_images/46044.jpg,a close up of a person holding a cell phone
data/NER_data/twitter2015_images/460492.jpg,a woman in a tank top is smiling
data/NER_data/twitter2015_images/460597.jpg,a man standing in front of a large building
data/NER_data/twitter2015_images/460740.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/46075.jpg,a man standing in front of a sign
data/NER_data/twitter2015_images/46076.jpg,a group of women standing next to each other
data/NER_data/twitter2015_images/46080.jpg,a man with a tie and a tie
data/NER_data/twitter2015_images/460915.jpg,a woman is standing in the grass holding a kite
data/NER_data/twitter2015_images/461073.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/46124.jpg,a couple of people standing next to a truck
